donor,recipient,distance,timetransmission,contacttype,simid
0.1.1,0.1.1.1,Inf,2466.8504561207724,F,320
0.1.1.1,0.1.1.1.1,0.003,3259.5927581385345,H,320
0.1.1.1,0.1.1.1.2,0.008,4085.788618840268,F,320
0,0.1,0.007,109.61000758913411,G,323
0.1,0.1.1,0.005,692.4776577148009,G,323
0.1,0.1.2,0.001,2966.876154460151,G,323
0.1.1,0.1.1.1,0.005,1177.1456250116478,G,323
0.1.2,0.1.2.1,0.004,3081.568120350236,G,323
0.1.2.1,0.1.2.1.1,0.001,3525.887558051977,G,323
0.1.2.1,0.1.2.1.2,0.01,3684.866753973189,G,323
0,0.1,0.002,547.2706850047344,G,324
0.1,0.1.1,0.001,648.7179459593627,G,324
0.1,0.1.2,0.003,940.6567619026356,F,324
0.1.2,0.1.2.1,0.002,1127.575007297527,F,324
0.1.2,0.1.2.2,0.0,1432.042103839952,F,324
0,0.1,0.005,188.97300231978093,G,325
0.1,0.1.1,0.003,372.3991460872439,G,325
0,0.1,0.005,773.4740073851881,F,326
0,0.1,0.002,1612.7765606321998,G,327
0.1,0.1.1,0.0,2124.5093973522594,H,327
0,0.1,0.002,7.448115288242472,G,328
0,0.2,Inf,281.46115772715723,G,328
0,0.3,0.006,415.13782396806886,G,328
0.1,0.1.1,0.004,242.58313037965365,G,328
0.1,0.1.2,0.014,813.8121436928334,G,328
0.3,0.3.1,0.005,1706.8593803482695,G,328
0.1.1,0.1.1.1,0.002,391.44762039226055,G,328
0.1.1.1,0.1.1.1.1,0.01,506.7622762741773,F,328
0,0.1,0.012,147.74656884512356,G,329
0.1,0.1.1,Inf,187.4097048931233,F,329
0.1.1,0.1.1.1,Inf,352.1847745690543,F,329
0,0.1,0.005,197.40070210487883,G,331
0,0.2,0.007,323.7077551955674,G,331
0.1,0.1.1,0.001,1056.8887466522017,G,331
0.2,0.2.1,0.006,1602.7192731078974,G,331
0.1.1,0.1.1.1,0.0,1373.6514385558594,G,331
0,0.1,0.01,341.3143135726592,G,332
0.1,0.1.1,0.007,458.43768139436185,F,332
0.1,0.1.2,0.012,533.65765323407,G,332
0.1,0.1.3,0.005,1007.6439919543195,G,332
0.1,0.1.4,0.004,2196.768077123533,G,332
0.1.2,0.1.2.1,0.003,657.7484104295343,G,332
0.1.2,0.1.2.2,0.008,697.0473452837026,G,332
0.1.2.1,0.1.2.1.1,0.006,740.7643830192555,F,332
0.1.2.1,0.1.2.1.2,0.009,1138.7017057662092,G,332
0.1.2.2,0.1.2.2.1,0.007,717.5921641419422,G,332
0,0.1,0.021,150.8208733829247,G,336
0,0.1,0.01,1817.0139391391735,F,339
0.1,0.1.1,0.007,2706.5080520656097,F,339
0,0.1,0.009,156.73446209919626,G,341
0,0.2,0.004,1036.8780045622104,G,341
0.1,0.1.1,0.015,347.048482061938,F,341
0.1,0.1.2,0.009,1720.2060036497498,G,341
0.1.1,0.1.1.1,0.011,1820.9511208039034,F,341
0.1.2,0.1.2.1,0.006,2497.7928218973666,F,341
0.1.2,0.1.2.2,0.009,3055.487074149733,F,341
0,0.1,0.003,1090.686347732445,G,343
0,0.1,0.003,396.14465122973354,H,344
0,0.1,Inf,211.56243942685376,G,346
0,0.2,Inf,489.4653714694503,G,346
0.1,0.1.1,0.018,239.11054060168613,G,346
0.2,0.2.1,0.001,509.0538296684442,F,346
0.1.1,0.1.1.1,0.0,536.8041857176283,F,346
0.1.1,0.1.1.2,0.002,1003.8024710605424,G,346
0.1.1.1,0.1.1.1.1,0.001,839.0052021048934,F,346
0.1.1.2,0.1.1.2.1,Inf,1580.4645764869742,F,346
0,0.1,0.004,55.49269642648424,G,352
0,0.2,0.003,75.38380217148224,G,352
0.1,0.1.1,0.006,444.5436476658986,G,352
0.2,0.2.1,0.0,1758.5439012130057,G,352
0.2.1,0.2.1.1,0.006,2086.977974104846,G,352
0.2.1.1,0.2.1.1.1,0.002,2374.358959305368,F,352
0.2.1.1,0.2.1.1.2,Inf,2423.667016887314,F,352
0,0.1,0.0,351.3136986733976,G,353
0,0.1,0.002,43.962506185744125,G,354
0,0.1,0.0,198.39359393861602,G,356
0,0.1,0.004,453.4607251684769,G,358
0,0.1,0.001,1918.6683981620408,G,365
0,0.2,0.006,2000.6483576117682,G,365
0.1,0.1.1,0.006,2708.4888148776,G,365
0.1,0.1.2,0.011,3437.5265395729784,F,365
0.1.1,0.1.1.1,0.01,4035.2977335184532,G,365
0.1.2,0.1.2.1,0.007,3608.161350301493,F,365
0.1.2,0.1.2.2,0.007,4134.810226979369,F,365
0.1.2,0.1.2.3,0.002,6742.246169558583,F,365
0.1.2.1,0.1.2.1.1,0.005,5141.628601226341,F,365
0.1.2.2,0.1.2.2.1,0.001,4679.128996094382,F,365
0,0.1,Inf,1.6160768182052756,G,366
0,0.2,0.007,132.05786644431697,G,366
0,0.3,0.013,142.53483699948853,G,366
0.2,0.2.1,0.004,242.2759025909853,G,366
0.2,0.2.2,0.004,364.4214373899443,G,366
0.2,0.2.3,0.005,659.4788162949251,F,366
0.2,0.2.4,0.0,881.8044812140222,F,366
0.3,0.3.1,0.011,200.19578189687772,H,366
0.3,0.3.2,0.002,1780.332291398503,G,366
0.2.2,0.2.2.1,0.005,632.0280125011873,H,366
0.2.3,0.2.3.1,0.001,1799.9962146556834,F,366
0.2.3,0.2.3.2,0.001,2125.655245657693,F,366
0.3.1,0.3.1.1,Inf,267.70064905133574,G,366
0.3.1,0.3.1.2,0.004,472.3627437240447,F,366
0.3.1,0.3.1.3,0.006,2526.651376620452,G,366
0.3.1.1,0.3.1.1.1,Inf,296.92048480198457,G,366
0.3.1.3,0.3.1.3.1,0.009,2567.0511606154932,G,366
0.3.1.3,0.3.1.3.2,0.009,3288.630007697929,G,366
0.3.1.3,0.3.1.3.3,0.0,3919.4342878527336,G,366
0,0.1,0.0,484.78208375896577,G,370
0.1,0.1.1,0.003,787.3104032930657,G,370
0,0.1,0.001,738.7062651284465,G,372
0,0.2,0.012,825.0823817982929,G,372
0,0.3,Inf,1321.2581117071077,F,372
0,0.4,0.005,1546.952898097371,G,372
0,0.5,0.002,1988.4998796710956,G,372
0.2,0.2.1,0.001,1510.3372105032258,G,372
0.4,0.4.1,0.007,1891.7748405387704,G,372
0.5,0.5.1,0.005,2206.6819180551765,G,372
0.5,0.5.2,0.007,2936.403380634973,G,372
0.2.1,0.2.1.1,0.006,1559.1087981486146,H,372
0.2.1.1,0.2.1.1.1,0.007,1631.8998494590498,F,372
0,0.1,0.004,71.54283359774422,G,375
0,0.2,0.012,206.62251290145915,F,375
0,0.3,0.01,488.371618305977,F,375
0,0.4,0.004,713.2100041604014,G,375
0.4,0.4.1,Inf,1627.9382884868369,G,375
0.4.1,0.4.1.1,Inf,1882.794712073132,F,375
0.4.1.1,0.4.1.1.1,0.008,3246.0269067583818,F,375
0,0.1,0.015,1.79135366944364,F,376
0.1,0.1.1,0.004,2469.3485642285027,F,376
0,0.1,0.006,46.04123526371262,G,380
0,0.1,0.01,168.32130151717482,G,381
0,0.1,Inf,79.78003071669406,G,383
0,0.2,Inf,1677.5360950483177,G,383
0,0.1,0.006,56.71321580811208,G,386
0.1,0.1.1,0.003,202.65417038706377,G,386
0,0.1,0.002,174.18657054687625,F,388
0,0.1,0.004,142.12152777382258,G,390
0,0.1,0.01,601.0778837147112,F,394
0.1,0.1.1,0.001,748.5132018529407,G,394
0.1,0.1.2,0.004,1155.7360015692348,G,394
0.1.1,0.1.1.1,0.001,838.6409877756568,F,394
0.1.1,0.1.1.2,0.002,911.8764199072668,F,394
0.1.2,0.1.2.1,0.011,1301.474035309203,F,394
0.1.2,0.1.2.2,0.008,2153.98000958863,H,394
0.1.2,0.1.2.3,0.004,2478.5152893096547,G,394
0.1.1.2,0.1.1.2.1,0.002,1336.5070545818219,G,394
0.1.2.2,0.1.2.2.1,0.005,3329.704251936938,H,394
0,0.1,0.001,393.60868277081687,G,395
0,0.1,Inf,1570.818886887797,F,396
0,0.1,0.003,1003.4821912340493,F,401
0,0.1,0.009,262.4586024954096,G,402
0.1,0.1.1,0.006,512.3047020503334,H,402
0.1.1,0.1.1.1,0.002,886.1278494421514,F,402
0.1.1.1,0.1.1.1.1,0.002,1052.5222058890124,G,402
0,0.1,0.005,57.4786398427977,G,404
0.1,0.1.1,0.016,704.4187532104528,G,404
0.1,0.1.2,0.023,704.9403530386435,G,404
0.1,0.1.3,0.005,947.1533924844415,G,404
0.1.1,0.1.1.1,0.014,1014.7124960185108,G,404
0.1.2,0.1.2.1,0.001,2845.111064608512,G,404
0.1.3,0.1.3.1,0.0,1943.4464973176937,G,404
0.1.1.1,0.1.1.1.1,0.01,1044.47455930804,F,404
0.1.3.1,0.1.3.1.1,0.005,2312.277624160624,G,404
0.1.3.1,0.1.3.1.2,0.009,2357.500141824103,G,404
0.1.3.1,0.1.3.1.3,0.002,2384.9263677853996,G,404
0,0.1,0.0,7.7829222693868125,F,405
0,0.2,0.008,87.06908152122237,G,405
0,0.3,0.005,287.9160162076622,G,405
0,0.4,0.002,327.08969834820414,G,405
0,0.5,0.003,394.8705016407764,G,405
0.2,0.2.1,0.001,185.89173180560417,G,405
0.2,0.2.2,0.0,829.4302069187122,F,405
0.3,0.3.1,0.006,420.0359469129258,G,405
0.3,0.3.2,0.001,1059.8478976810538,G,405
0.5,0.5.1,0.003,478.07804987603294,F,405
0.2.1,0.2.1.1,0.004,218.3897512396754,G,405
0.2.1,0.2.1.2,0.006,701.5442736455699,G,405
0.2.1,0.2.1.3,0.002,1029.5030626804692,G,405
0.3.1,0.3.1.1,0.003,509.15179061164025,G,405
0.5.1,0.5.1.1,0.001,700.6257334123417,F,405
0.2.1.1,0.2.1.1.1,0.0,468.97114654118565,G,405
0.2.1.2,0.2.1.2.1,0.006,1346.1337329797434,G,405
0.3.1.1,0.3.1.1.1,0.009,875.2621429965207,G,405
0.5.1.1,0.5.1.1.1,0.01,736.3385680447377,F,405
0,0.1,0.007,126.30355462756647,G,410
0,0.1,0.005,1774.196393075635,G,411
0.1,0.1.1,0.0,1851.9966986757224,G,411
0.1,0.1.2,0.003,1876.7548728213771,G,411
0,0.1,0.003,475.66882502325075,H,412
0.1,0.1.1,0.002,504.2163452665821,H,412
0.1.1,0.1.1.1,0.003,658.9091763207383,G,412
0.1.1,0.1.1.2,0.001,1081.3127924749524,G,412
0.1.1.1,0.1.1.1.1,0.005,704.581731722387,G,412
0.1.1.1,0.1.1.1.2,0.021,968.0628232952256,G,412
0.1.1.1,0.1.1.1.3,0.009,2753.178220546766,G,412
0,0.1,0.007,416.6227878252864,G,414
0,0.2,0.004,422.3307466078259,G,414
0,0.3,0.017,601.1075453174134,G,414
0,0.4,0.006,1230.3211948975759,G,414
0,0.5,0.001,1626.4376940703166,G,414
0.2,0.2.1,0.0,625.5086011046055,G,414
0.5,0.5.1,0.007,1705.2777768392586,G,414
0.5,0.5.2,0.008,2023.1942430442728,F,414
0.5,0.5.3,Inf,2313.570486259666,F,414
0.5,0.5.4,0.009,2585.349253186636,F,414
0.5.2,0.5.2.1,0.001,2056.3745050877897,F,414
0.5.3,0.5.3.1,Inf,2572.7542205878253,F,414
0.5.3,0.5.3.2,Inf,3747.894241744191,F,414
0.5.4,0.5.4.1,Inf,3482.246739002004,F,414
0,0.1,0.004,268.76845670985637,G,416
0.1,0.1.1,0.014,733.9939947219581,G,416
0.1,0.1.2,Inf,892.1078936679639,G,416
0.1,0.1.3,0.01,913.3086254530517,F,416
0.1.2,0.1.2.1,Inf,1729.5096549171653,F,416
0.1.2,0.1.2.2,Inf,2194.0799378388183,G,416
0.1.2,0.1.2.3,Inf,2853.916958850449,G,416
0.1.2,0.1.2.4,Inf,2943.810352510594,G,416
0.1.2,0.1.2.5,Inf,3545.829401485926,G,416
0.1.3,0.1.3.1,0.005,1478.1122070263618,F,416
0.1.2.1,0.1.2.1.1,0.002,2082.7734569775243,F,416
0.1.2.1,0.1.2.1.2,0.01,2221.129591778718,F,416
0.1.2.2,0.1.2.2.1,0.011,2631.151558809187,G,416
0.1.3.1,0.1.3.1.1,0.012,1854.2130314445915,G,416
0.1.3.1,0.1.3.1.2,0.002,3179.0012752831744,G,416
0,0.1,0.002,46.48924524946801,G,419
0.1,0.1.1,0.001,87.69998727434387,G,419
0,0.1,0.003,733.9175127334207,G,420
0.1,0.1.1,0.007,1183.2846295174647,G,420
0,0.1,Inf,162.4151669113833,G,421
0,0.2,0.004,295.7889239443001,G,421
0,0.3,Inf,710.9710276645213,G,421
0.1,0.1.1,Inf,532.0437559003445,G,421
0.3,0.3.1,Inf,1193.2972997761854,G,421
0.3,0.3.2,Inf,1253.7123115514933,F,421
0.3.1,0.3.1.1,0.013,1194.9552199234179,F,421
0.3.2,0.3.2.1,0.011,1299.4970571512597,F,421
0,0.1,0.008,787.0138470398189,G,422
0,0.1,0.01,65.44043388263842,G,423
0.1,0.1.1,0.006,257.69576587468157,G,423
0.1,0.1.2,0.004,2090.2397737038586,G,423
0,0.1,0.007,755.9418349722124,G,427
0,0.1,Inf,96.15156268111934,G,428
0,0.2,Inf,646.0544519816993,F,428
0.2,0.2.1,0.002,1511.0777948195,G,428
0,0.1,Inf,204.0029127695037,G,429
0,0.2,Inf,394.0337297703328,F,429
0,0.3,Inf,1029.6213643115193,F,429
0.2,0.2.1,0.011,538.82950554799,G,429
0.2,0.2.2,0.002,1112.7607644485806,F,429
0.2.1,0.2.1.1,0.002,1243.468201837794,G,429
0.2.1,0.2.1.2,0.015,1474.659293452292,G,429
0.2.2,0.2.2.1,0.006,1641.868188470076,G,429
0.2.2,0.2.2.2,Inf,1838.326700152859,F,429
0.2.2,0.2.2.3,0.006,2590.6302240632253,G,429
0.2.1.2,0.2.1.2.1,0.006,1648.8532335774416,G,429
0.2.1.2,0.2.1.2.2,0.004,2955.464515334254,G,429
0.2.1.2,0.2.1.2.3,0.004,4153.688230128984,F,429
0.2.2.1,0.2.2.1.1,0.003,2098.7963205802944,G,429
0.2.2.2,0.2.2.2.1,Inf,2791.987493973612,F,429
0.2.2.3,0.2.2.3.1,0.004,4371.954122514585,G,429
0,0.1,0.006,890.9911141832441,G,431
0,0.2,0.002,930.836926783124,F,431
0.1,0.1.1,0.003,3071.2146600348174,G,431
0.1.1,0.1.1.1,0.002,3422.4177302943713,G,431
0,0.1,0.004,135.660561297643,F,432
0.1,0.1.1,0.004,385.2782540744479,F,432
0,0.1,0.005,170.2804668117218,F,434
0,0.1,0.001,15.136086599802903,F,435
0,0.1,0.006,379.2288225124502,G,437
0.1,0.1.1,0.001,688.454689663607,G,437
0.1.1,0.1.1.1,0.001,948.0800632045845,G,437
0,0.1,0.002,13.52473944838644,F,438
0,0.2,0.002,230.51759592984746,G,438
0,0.1,0.005,362.8232878770214,H,440
0,0.1,Inf,389.6115225294843,G,441
0,0.1,Inf,297.1731108488082,G,447
0,0.1,0.014,191.61179031900863,G,449
0,0.2,0.002,884.8503116864408,G,449
0.1,0.1.1,0.008,1457.4879242944212,G,449
0,0.1,0.023,328.776894223283,G,450
0,0.2,0.0,1097.2032412520682,G,450
0,0.3,0.011,2547.1063824094167,H,450
0,0.4,0.002,3032.767498446912,G,450
0,0.5,Inf,3366.4136256192605,G,450
0.1,0.1.1,Inf,714.5026237745851,F,450
0.1,0.1.2,0.006,1996.0330067264374,G,450
0.2,0.2.1,0.004,1367.7473207628873,G,450
0.3,0.3.1,Inf,2845.015643349513,F,450
0.4,0.4.1,0.003,3039.039603696817,G,450
0.1.1,0.1.1.1,Inf,2151.3089366840277,F,450
0.3.1,0.3.1.1,Inf,3118.4992184601156,F,450
0,0.1,Inf,408.532854925279,G,453
0,0.2,Inf,654.3625062057179,G,453
0,0.3,Inf,694.1790458297437,G,453
0.3,0.3.1,0.006,768.7057507540425,F,453
0.3,0.3.2,0.007,776.8808229756902,F,453
0.3,0.3.3,0.006,837.9075322998176,G,453
0.3.1,0.3.1.1,0.009,1156.6281835896873,G,453
0.3.3,0.3.3.1,0.008,1739.1640710866714,G,453
0.3.1.1,0.3.1.1.1,0.005,1266.767296272668,H,453
0.3.3.1,0.3.3.1.1,0.011,2004.927199693758,H,453
0,0.1,0.0,55.90509475546822,F,457
0,0.1,0.006,171.30059758955235,F,458
0,0.2,0.001,230.29307356665467,F,458
0.1,0.1.1,Inf,1003.6148333105409,H,458
0.1,0.1.2,0.005,1378.9342497231678,F,458
0.2,0.2.1,0.0,435.99216321241454,F,458
0.2,0.2.2,0.002,619.90952149278,F,458
0.1.1,0.1.1.1,Inf,1119.5762184523103,H,458
0.1.1,0.1.1.2,Inf,2032.046201530427,F,458
0.1.2,0.1.2.1,0.001,1877.8907268942712,G,458
0.1.2,0.1.2.2,0.003,1982.7122878216974,G,458
0.2.1,0.2.1.1,0.005,574.3857641511363,G,458
0.2.1,0.2.1.2,0.001,894.4004741608659,G,458
0.2.1,0.2.1.3,0.0,1186.7873227738012,H,458
0.2.2,0.2.2.1,0.001,1224.6390948498574,G,458
0.1.1.2,0.1.1.2.1,0.006,2052.5973106250485,G,458
0.1.1.2,0.1.1.2.2,0.0,2992.1508949105814,G,458
0.2.1.1,0.2.1.1.1,0.003,623.3825001593951,G,458
0.2.1.3,0.2.1.3.1,0.008,1471.660786997482,G,458
0.2.2.1,0.2.2.1.1,0.005,1238.1750108120893,G,458
0,0.1,0.011,203.3674654361497,G,459
0,0.1,0.011,127.20933933723435,G,460
0,0.2,Inf,612.8466724926631,G,460
0,0.3,0.005,672.9404862048873,G,460
0,0.4,0.007,1256.9415298339584,G,460
0,0.5,0.003,2702.4690981178096,G,460
0.4,0.4.1,0.013,1436.498475013201,G,460
0.4,0.4.2,0.007,2434.6412738749673,G,460
0.5,0.5.1,0.001,3003.221271214919,F,460
0.4.1,0.4.1.1,0.015,1535.3376143343987,F,460
0.4.1,0.4.1.2,0.003,2140.087366800402,F,460
0.4.1,0.4.1.3,0.003,2503.893460291907,G,460
0.4.2,0.4.2.1,0.004,2637.6231872827107,G,460
0.4.2,0.4.2.2,0.002,2928.239684927419,H,460
0.4.2,0.4.2.3,Inf,3134.194764476387,F,460
0.4.1.1,0.4.1.1.1,0.011,2110.1686584088543,F,460
0.4.1.1,0.4.1.1.2,0.007,4065.820615633977,F,460
0.4.1.1,0.4.1.1.3,0.009,4403.772153213327,F,460
0.4.1.2,0.4.1.2.1,0.001,2300.0833508806763,G,460
0.4.2.3,0.4.2.3.1,Inf,3201.8081970105977,G,460
0.4.2.3,0.4.2.3.2,Inf,3248.76552460698,G,460
0.4.2.3,0.4.2.3.3,Inf,4436.0962521427355,G,460
0,0.1,0.011,32.51555729730709,F,464
0,0.2,0.005,996.174001167404,G,464
0,0.1,0.009,505.84429278885796,H,467
0.1,0.1.1,0.013,1762.8813990652586,F,467
0.1.1,0.1.1.1,Inf,1768.9950658268763,F,467
0,0.1,0.007,1.1533356038168008,G,468
0,0.2,0.005,55.9442044512397,G,468
0.2,0.2.1,0.007,342.33666709546026,G,468
0.2,0.2.2,0.008,447.5101485356654,G,468
0.2,0.2.3,0.008,572.8209534369049,F,468
0.2.2,0.2.2.1,0.002,689.8572812564948,F,468
0,0.1,0.007,563.8573372095734,G,469
0.1,0.1.1,0.014,1124.342701652265,G,469
0.1,0.1.2,0.014,1166.954318840766,G,469
0.1,0.1.3,0.005,3629.0626025178735,G,469
0.1.1,0.1.1.1,0.014,1294.989763449295,G,469
0.1.1,0.1.1.2,0.018,1851.5615523193287,G,469
0.1.1.2,0.1.1.2.1,0.021,1916.4378638372477,G,469
0.1.1.2,0.1.1.2.2,0.014,2435.1144081874977,G,469
0.1.1.2,0.1.1.2.3,0.007,4205.8802646364675,G,469
0.1.1.2,0.1.1.2.4,0.006,4786.387035431745,G,469
0,0.1,0.005,458.06471902592244,H,470
0.1,0.1.1,0.011,489.2182938821433,H,470
0,0.1,Inf,106.71071349900356,G,472
0,0.2,Inf,292.25560025968025,G,472
0.1,0.1.1,0.002,585.9578550713705,H,472
0.1,0.1.2,0.002,887.0017708453863,G,472
0.2,0.2.1,0.004,372.91667749206374,G,472
0.1.2,0.1.2.1,0.001,1564.2404446161622,G,472
0.1.2,0.1.2.2,0.007,2173.6596852158414,G,472
0,0.1,0.003,1131.3338119476325,G,474
0,0.1,0.001,43.8246822163948,G,475
0,0.2,0.008,298.26880129325536,G,475
0.2,0.2.1,0.01,1329.4997109011674,G,475
0,0.1,0.007,125.5061941522575,G,477
0,0.2,Inf,176.79143755371015,G,477
0,0.3,0.006,362.18030616938717,G,477
0,0.4,0.007,996.4337644386754,G,477
0.2,0.2.1,Inf,1355.1858533683087,G,477
0.3,0.3.1,Inf,1621.7231467806848,G,477
0.3,0.3.2,Inf,2792.410906129417,G,477
0.3,0.3.3,0.002,3171.5860037233456,G,477
0.2.1,0.2.1.1,0.005,1637.785326391576,G,477
0.3.3,0.3.3.1,0.003,3330.7284334136366,F,477
0.3.3,0.3.3.2,0.004,3919.4581750353946,G,477
0.3.3.2,0.3.3.2.1,0.009,4282.430375277293,G,477
0,0.1,0.001,1269.0437684555209,F,478
0,0.1,0.021,503.93921859691693,H,479
0,0.1,0.012,271.5929002216254,G,480
0.1,0.1.1,0.012,1814.0620022842218,G,480
0.1.1,0.1.1.1,0.008,1876.9783477217886,G,480
0.1.1.1,0.1.1.1.1,0.007,1918.556369170766,G,480
0.1.1.1,0.1.1.1.2,0.003,2081.1843656657757,H,480
0.1.1.1,0.1.1.1.3,0.008,2308.989239443561,H,480
0.1.1.1,0.1.1.1.4,0.003,2527.281792397786,F,480
0,0.1,Inf,505.6432770847296,G,482
0,0.2,0.002,1346.9456159269123,G,482
0.1,0.1.1,Inf,2236.6703411270414,G,482
0.1,0.1.2,Inf,2269.599149377889,G,482
0.1.1,0.1.1.1,0.012,3057.363521032795,G,482
0.1.2,0.1.2.1,0.001,2566.626785616732,G,482
0.1.1.1,0.1.1.1.1,0.007,3252.5611702739143,G,482
0.1.2.1,0.1.2.1.1,0.006,3067.7362046413737,G,482
0,0.1,0.003,856.4812005716815,G,484
0,0.1,Inf,85.23131166458485,H,487
0,0.1,0.02,78.6205753398215,G,489
0,0.2,0.003,508.91935041866225,G,489
0,0.3,0.003,928.3669426822257,G,489
0,0.4,0.007,944.0755929549517,G,489
0.1,0.1.1,0.012,1151.6991598450936,F,489
0.1,0.1.2,0.008,1381.6029102866735,G,489
0.1,0.1.3,0.015,2366.5641406385935,G,489
0.1,0.1.4,0.005,2623.429661535657,G,489
0.1,0.1.5,0.004,3713.6839695520703,F,489
0.1,0.1.6,0.005,3950.3270647968047,G,489
0.2,0.2.1,Inf,658.6108479935219,F,489
0.3,0.3.1,0.01,1177.0162872486774,H,489
0.3,0.3.2,0.003,1713.213322170322,G,489
0.1.1,0.1.1.1,0.005,1459.72260378117,F,489
0.1.2,0.1.2.1,0.001,1499.1344635739515,F,489
0.1.3,0.1.3.1,0.005,2426.8167032850984,G,489
0.1.3,0.1.3.2,0.002,2567.724131441652,F,489
0.1.3,0.1.3.3,0.001,2885.5287292521616,G,489
0.1.3,0.1.3.4,0.008,2966.1355248401915,G,489
0.1.4,0.1.4.1,0.007,2732.0149982700846,G,489
0.1.4,0.1.4.2,0.007,2805.4379851184403,H,489
0.1.4,0.1.4.3,0.002,2818.1934670676856,G,489
0.1.5,0.1.5.1,0.004,3949.0503453803044,F,489
0.1.5,0.1.5.2,0.003,4593.967656026991,F,489
0.1.6,0.1.6.1,0.0,4368.690793919491,G,489
0.1.6,0.1.6.2,0.004,4521.259423503313,G,489
0.3.2,0.3.2.1,0.003,1985.814444622429,G,489
0.1.1.1,0.1.1.1.1,0.005,3043.030530944872,G,489
0.1.3.1,0.1.3.1.1,0.004,2902.3813801785655,G,489
0.1.3.1,0.1.3.1.2,0.012,3141.9436719947225,G,489
0.1.3.2,0.1.3.2.1,0.012,3294.5814640613953,G,489
0.1.3.2,0.1.3.2.2,0.008,4138.628105800669,G,489
0.1.4.2,0.1.4.2.1,0.005,3618.8657520052234,H,489
0.1.4.3,0.1.4.3.1,0.004,3143.905908812357,G,489
0.1.5.1,0.1.5.1.1,0.009,4678.728625367077,F,489
0.1.6.2,0.1.6.2.1,0.004,5392.30023476438,G,489
0.3.2.1,0.3.2.1.1,0.007,2063.2565130800886,G,489
0.3.2.1,0.3.2.1.2,0.006,2188.3952529952044,F,489
0,0.1,0.004,317.0900410970759,G,490
0.1,0.1.1,0.007,360.88162488837486,F,490
0.1,0.1.2,0.009,450.73501749018936,G,490
0.1.1,0.1.1.1,0.005,601.1157502345018,F,490
0.1.2,0.1.2.1,0.009,860.7294872419752,G,490
0.1.2,0.1.2.2,0.006,1233.4491084027757,G,490
0,0.1,0.001,51.802404936783255,G,491
0,0.1,0.002,521.5474741083954,F,493
0.1,0.1.1,0.004,548.5038802095665,G,493
0.1,0.1.2,Inf,763.0117610159401,F,493
0.1,0.1.3,0.002,914.8920849689277,G,493
0.1.1,0.1.1.1,0.004,644.7030343459604,G,493
0.1.2,0.1.2.1,Inf,2093.429970561118,F,493
0.1.2,0.1.2.2,Inf,3576.4535554483973,H,493
0.1.1.1,0.1.1.1.1,Inf,1017.409310260187,G,493
0.1.1.1,0.1.1.1.2,0.004,1147.0301503484257,G,493
0.1.1.1,0.1.1.1.3,0.016,1222.2933770155798,G,493
0.1.2.2,0.1.2.2.1,0.01,3692.3931554107785,H,493
0,0.1,0.008,790.2619114898521,G,496
0.1,0.1.1,0.003,866.9853091296451,G,496
0.1.1,0.1.1.1,0.008,1638.5769244134651,G,496
0.1.1.1,0.1.1.1.1,0.003,1685.6112679335677,F,496
0,0.1,0.012,190.89675782380394,F,497
0,0.2,0.004,592.6065208655978,F,497
0.1,0.1.1,0.005,504.6677181901332,F,497
0,0.1,Inf,4.4132468543888175,G,499
0,0.2,Inf,791.2263175462814,G,499
0.1,0.1.1,0.014,104.61837316998165,H,499
0.1,0.1.2,0.012,525.8766928634627,H,499
0.2,0.2.1,0.014,1745.4172951953499,G,499
0.2.1,0.2.1.1,0.001,3508.9850037239707,G,499
0,0.1,0.002,181.05305944400425,G,500
0.1,0.1.1,0.01,289.6910809348855,G,500
0.1,0.1.2,0.01,452.2801387908692,F,500
0.1.1,0.1.1.1,0.007,789.6880053979784,F,500
0.1.1,0.1.1.2,0.001,1374.1638908816014,F,500
0.1.1.1,0.1.1.1.1,0.004,893.2026134866115,H,500
0.1.1.1,0.1.1.1.2,0.015,2589.7464196854503,F,500
0,0.1,0.008,574.5959363810432,G,501
0.1,0.1.1,0.001,1117.162976997877,G,501
0,0.1,0.002,216.15934776755452,F,502
0,0.2,0.004,823.9993957191715,F,502
0,0.1,0.01,541.8492194595658,F,508
0,0.2,0.009,878.1940750505355,F,508
0,0.3,0.012,1267.1024720215796,F,508
0.3,0.3.1,0.003,1991.3610636494914,F,508
0,0.1,0.0,704.1615075967849,G,509
0.1,0.1.1,0.003,989.2644233646563,G,509
0.1,0.1.2,0.009,1404.6383914120051,G,509
0.1.2,0.1.2.1,0.006,1449.7838311048927,G,509
0.1.2,0.1.2.2,0.004,2908.169846226211,G,509
0.1.2.1,0.1.2.1.1,0.001,1616.0481775292978,F,509
0.1.2.2,0.1.2.2.1,0.004,2918.9137330674253,G,509
0.1.2.2,0.1.2.2.2,0.005,3515.8320501338344,G,509
0,0.1,0.017,295.4359833641421,F,510
0,0.2,Inf,1003.0718073117025,F,510
0.1,0.1.1,0.016,349.89904490823386,G,510
0.1,0.1.2,0.005,1788.6662117139608,F,510
0.1,0.1.3,0.0,3116.7942656083374,G,510
0.1.1,0.1.1.1,0.0,445.2820574416248,F,510
0.1.1,0.1.1.2,0.009,738.5893608032545,G,510
0.1.2,0.1.2.1,Inf,2206.5820444652813,F,510
0.1.1.2,0.1.1.2.1,0.005,1002.7900587272795,G,510
