donor,recipient,distance,timetransmission,contacttype,simid
0.1,0.1.1,0.008,329.1080067632336,F,3721
0.1,0.1.2,0.01,381.2346386233685,G,3721
0.1,0.1.3,0.004,1571.8495639342564,G,3721
0.1,0.1.4,0.001,2407.8467312406115,F,3721
0.1,0.1.5,0.008,2552.927734143462,G,3721
0.1.2,0.1.2.1,Inf,970.5311059448815,G,3721
0.1.3,0.1.3.1,0.004,1719.5457784013581,G,3721
0.1.5,0.1.5.1,0.01,2608.059317014815,G,3721
0.1.5,0.1.5.2,0.0,3781.277624564414,G,3721
0.1.2.1,0.1.2.1.1,Inf,1966.0715112382868,G,3721
0.1.3.1,0.1.3.1.1,0.0,1849.592760268437,G,3721
0.1.3.1,0.1.3.1.2,0.003,1918.6578016065098,G,3721
0.1.5.2,0.1.5.2.1,0.006,3856.492490979967,F,3721
0.1.5.2,0.1.5.2.2,0.002,3894.8606293767853,F,3721
0.1.2.1.1,0.1.2.1.1.1,Inf,2436.3544775543774,G,3721
0.1.3.1.2,0.1.3.1.2.1,0.006,2539.2046282926954,G,3721
0.1.3.1.2,0.1.3.1.2.2,0.003,3477.398482564663,G,3721
0.1.3.1.2,0.1.3.1.2.3,0.006,3756.0401509010057,G,3721
0.1.3.1.2,0.1.3.1.2.4,0.001,4888.985500783949,F,3721
0.1.3.1.2,0.1.3.1.2.5,0.002,5096.728643856228,G,3721
0.1.2.1.1.1,0.1.2.1.1.1.1,Inf,2761.6507668869635,H,3721
0.1.3.1.2.1,0.1.3.1.2.1.1,0.003,2676.2235115875665,F,3721
0.1.3.1.2.3,0.1.3.1.2.3.1,0.003,5178.8683212761425,G,3721
0,0.1,0.0,442.582334022161,H,3723
0,0.1,0.007,302.0857590166794,G,3725
0.1,0.1.1,0.006,475.16870986188167,G,3725
0.1,0.1.2,0.002,481.65523593960614,G,3725
0.1,0.1.3,0.013,1802.1109102321489,G,3725
0.1.2,0.1.2.1,0.004,772.2934229864094,G,3725
0.1.3,0.1.3.1,0.005,2670.956250016732,G,3725
0.1.3,0.1.3.2,0.009,4053.465212808642,G,3725
0.1.3,0.1.3.3,0.006,4545.609496546763,G,3725
0.1.2.1,0.1.2.1.1,0.004,959.4275770633112,G,3725
0.1.2.1.1,0.1.2.1.1.1,0.002,1855.5111931711335,G,3725
0.1.2.1.1.1,0.1.2.1.1.1.1,0.005,1973.734913859645,G,3725
0,0.1,0.0,875.4240019085017,G,3728
0.1,0.1.1,Inf,1091.14649669657,G,3728
0,0.1,0.012,145.22630935214892,F,3730
0.1,0.1.1,0.014,1391.7638739035854,F,3730
0.1,0.1.2,0.008,2262.4945958491344,F,3730
0.1,0.1.3,0.01,3450.10479906399,F,3730
0.1.1,0.1.1.1,0.007,1821.8925848387366,F,3730
0.1.1,0.1.1.2,0.001,2179.715639898523,F,3730
0.1.3,0.1.3.1,0.006,3503.5275920575405,F,3730
0,0.1,0.011,44.94145582217676,G,3731
0,0.1,0.01,42.89442836748805,G,3732
0,0.2,0.013,286.03807374506596,G,3732
0,0.3,0.0,584.8496969565896,F,3732
0.1,0.1.1,0.005,424.5945065588416,G,3732
0.2,0.2.1,0.005,379.67200243928073,F,3732
0.2,0.2.2,0.005,1080.4847358483444,G,3732
0.2,0.2.3,0.004,1474.038569975897,G,3732
0.2,0.2.4,0.007,1599.6754506143375,G,3732
0.2,0.2.5,0.006,1755.570250012571,G,3732
0.2,0.2.6,0.001,2828.1270117931513,G,3732
0.2.4,0.2.4.1,0.0,3388.4619718050394,F,3732
0.2.5,0.2.5.1,Inf,1972.8926533605193,G,3732
0.2.5.1,0.2.5.1.1,Inf,2360.883953045444,G,3732
0.2.5.1,0.2.5.1.2,Inf,2437.725992544992,G,3732
0.2.5.1,0.2.5.1.3,Inf,2484.684950448644,G,3732
0.2.5.1.2,0.2.5.1.2.1,0.002,2687.9679159050324,G,3732
0,0.1,0.015,347.096650612594,H,3733
0,0.1,0.006,479.790246096402,G,3737
0,0.2,0.009,1525.1602378817686,F,3737
0.1,0.1.1,0.012,934.3245647479393,G,3737
0.1,0.1.2,0.003,1841.8005503618833,G,3737
0.1,0.1.3,0.007,2097.2433454707407,G,3737
0.2,0.2.1,0.001,1626.4659146176239,F,3737
0.2,0.2.2,0.007,1866.1335642011875,F,3737
0.1.2,0.1.2.1,0.007,1886.6270220536146,G,3737
0.1.2,0.1.2.2,0.0,2351.329181165332,G,3737
0.1.3,0.1.3.1,0.004,2499.9687558615265,F,3737
0.2.2,0.2.2.1,0.011,2001.8216944426806,F,3737
0.2.2,0.2.2.2,0.009,2960.404255919704,G,3737
0.2.2,0.2.2.3,0.004,5613.955607324518,F,3737
0.2.2,0.2.2.4,0.003,5691.90700724502,F,3737
0.1.2.2,0.1.2.2.1,0.0,2503.688610832938,G,3737
0.1.2.2,0.1.2.2.2,0.001,2525.2251963102995,G,3737
0.1.2.2,0.1.2.2.3,0.002,2638.9461470335123,G,3737
0.1.3.1,0.1.3.1.1,0.006,2751.604815428198,G,3737
0.2.2.1,0.2.2.1.1,0.005,2249.9549301584966,G,3737
0.2.2.2,0.2.2.2.1,0.004,3238.294940003253,G,3737
0.2.2.4,0.2.2.4.1,0.001,5723.003548887501,H,3737
0.2.2.4,0.2.2.4.2,0.003,6065.691300272214,F,3737
0.1.2.2.1,0.1.2.2.1.1,0.009,2664.1617320158307,G,3737
0.2.2.4.1,0.2.2.4.1.1,0.004,5743.057595219741,F,3737
0.1.2.2.1.1,0.1.2.2.1.1.1,0.008,4042.5704922026143,G,3737
0,0.1,0.01,42.81765310082703,G,3738
0,0.2,0.006,342.2913315309123,G,3738
0.1,0.1.1,0.007,124.38634535459425,G,3738
0.1,0.1.2,0.013,140.7018997160453,F,3738
0.1,0.1.3,0.011,1367.7037879657628,F,3738
0.1,0.1.4,Inf,1444.112710379545,F,3738
0.1,0.1.5,0.003,1856.4250383108,G,3738
0.1,0.1.6,0.006,2357.7878506584652,G,3738
0.2,0.2.1,0.003,420.9932517837571,G,3738
0.1.2,0.1.2.1,Inf,521.6326349383248,F,3738
0.1.2,0.1.2.2,0.01,1363.3912164365438,F,3738
0.1.2,0.1.2.3,0.013,1402.3562783620343,F,3738
0.1.2,0.1.2.4,0.003,2092.105017487513,F,3738
0.1.6,0.1.6.1,0.014,2431.8798089705538,G,3738
0.1.6,0.1.6.2,0.007,2758.600993595429,G,3738
0.1.6,0.1.6.3,0.016,2959.5334485147805,G,3738
0.1.6,0.1.6.4,0.005,4767.639834124437,G,3738
0.1.2.2,0.1.2.2.1,0.003,3136.3744278072936,G,3738
0.1.2.2,0.1.2.2.2,0.004,3216.2100258045366,G,3738
0.1.2.3,0.1.2.3.1,0.008,1874.3376283041193,F,3738
0.1.6.1,0.1.6.1.1,0.006,2651.3793216193753,G,3738
0.1.6.3,0.1.6.3.1,0.005,4003.0065049127834,G,3738
0.1.6.4,0.1.6.4.1,0.005,5356.874976832197,G,3738
0.1.2.2.1,0.1.2.2.1.1,0.014,3258.5389965379177,G,3738
0.1.2.2.2,0.1.2.2.2.1,0.004,3675.1900622071994,G,3738
0.1.6.1.1,0.1.6.1.1.1,0.004,2683.377066596389,G,3738
0.1.6.1.1,0.1.6.1.1.2,0.002,2752.4858106641263,G,3738
0.1.6.1.1,0.1.6.1.1.3,0.006,2836.4954395592636,G,3738
0.1.6.1.1,0.1.6.1.1.4,0.0,2958.4330586605033,G,3738
0.1.6.4.1,0.1.6.4.1.1,0.001,5393.9444413466545,G,3738
0.1.2.2.1.1,0.1.2.2.1.1.1,0.018,3427.7634621956677,G,3738
0.1.2.2.1.1,0.1.2.2.1.1.2,0.007,3984.4700258585626,G,3738
0.1.2.2.1.1,0.1.2.2.1.1.3,0.007,5108.171355107397,G,3738
0.1.2.2.2.1,0.1.2.2.2.1.1,0.001,4091.1470370929733,G,3738
0.1.6.1.1.2,0.1.6.1.1.2.1,0.006,2834.2041204673988,G,3738
0.1.6.1.1.2,0.1.6.1.1.2.2,0.008,3128.161371837221,F,3738
0.1.6.1.1.3,0.1.6.1.1.3.1,0.002,3059.5686825415473,G,3738
0.1.6.4.1.1,0.1.6.4.1.1.1,0.005,5695.067177390167,G,3738
0,0.1,0.008,182.7687160907497,F,3742
0,0.1,0.004,151.57672241502186,G,3743
0,0.1,0.006,233.15549878236152,G,3746
0,0.2,0.011,724.1284874495894,G,3746
0.1,0.1.1,0.004,365.6942766289603,G,3746
0.1,0.1.2,0.004,684.2585752578918,F,3746
0.1.1,0.1.1.1,0.002,479.8403427480087,G,3746
0.1.1,0.1.1.2,0.002,664.9439266667969,G,3746
0.1.1,0.1.1.3,0.0,872.499339683794,F,3746
0.1.1.2,0.1.1.2.1,0.003,804.7529809875109,G,3746
0.1.1.2.1,0.1.1.2.1.1,0.001,860.3773303070063,F,3746
0,0.1,0.007,109.8332245724514,G,3747
0,0.2,0.002,224.3251899783163,F,3747
0,0.3,0.004,509.3197192936084,F,3747
0.1,0.1.1,0.0,2132.3139906001575,G,3747
0.2,0.2.1,0.0,398.61492965476333,F,3747
0.1.1,0.1.1.1,0.002,2639.1350693980917,F,3747
0,0.1,0.007,34.26223759484127,G,3749
0,0.1,0.002,134.2037680707931,G,3753
0.1,0.1.1,0.007,151.50506521853092,F,3753
0.1,0.1.2,0.01,451.92229396132143,F,3753
0.1,0.1.3,0.017,625.5314180195257,G,3753
0.1,0.1.4,0.01,2016.2720748645886,F,3753
0.1,0.1.5,0.009,2568.4088951602284,F,3753
0.1.1,0.1.1.1,0.005,412.4440117291735,G,3753
0.1.5,0.1.5.1,0.0,2974.63331057514,F,3753
0,0.1,Inf,34.265864238553895,G,3757
0.1,0.1.1,Inf,77.89125963003556,G,3757
0.1,0.1.2,Inf,118.63530000923556,G,3757
0.1,0.1.3,Inf,146.59474836567207,G,3757
0.1.1,0.1.1.1,0.001,1125.6419128901452,G,3757
0.1.2,0.1.2.1,0.001,1154.4881904331592,G,3757
0.1.3,0.1.3.1,0.015,766.8019717161175,G,3757
0.1.2.1,0.1.2.1.1,0.008,1194.4383606892072,G,3757
0.1.2.1,0.1.2.1.2,0.0,1622.0796672426584,G,3757
0,0.1,0.009,243.8583063330748,G,3758
0,0.2,0.003,668.8209125613159,G,3758
0.2,0.2.1,0.006,919.2168592936213,H,3758
0.2,0.2.2,0.007,1365.897407165365,G,3758
0,0.1,0.003,329.1650095397608,F,3759
0.1,0.1.1,0.015,828.8906921236769,F,3759
0.1.1,0.1.1.1,0.015,1624.3326488888279,G,3759
0.1.1,0.1.1.2,0.006,3822.45889644043,F,3759
0.1.1,0.1.1.3,0.011,4520.194057209739,F,3759
0.1.1.1,0.1.1.1.1,0.001,1708.7991753257127,H,3759
0.1.1.1,0.1.1.1.2,0.002,1786.4050815772107,G,3759
0.1.1.1,0.1.1.1.3,0.0,2551.8566268084596,G,3759
0.1.1.3,0.1.1.3.1,0.006,5026.575430452138,F,3759
0,0.1,0.009,124.43501308629031,G,3762
0,0.2,0.006,1446.0565347350694,G,3762
0.2,0.2.1,0.004,1647.8145049553061,F,3762
0.2,0.2.2,0.004,1685.7941943712326,G,3762
0.2.1,0.2.1.1,0.002,2078.71952771214,F,3762
0,0.1,0.001,26.52565948501868,F,3766
0,0.1,0.006,76.23153299154474,G,3768
0.1,0.1.1,0.003,643.1601624758596,G,3768
0.1.1,0.1.1.1,0.002,660.0151101947889,G,3768
0.1.1.1,0.1.1.1.1,0.001,1058.4739746873079,G,3768
0,0.1,Inf,227.13613821158262,G,3769
0,0.2,0.008,884.7866751152944,G,3769
0,0.3,0.006,1928.887330334188,F,3769
0.1,0.1.1,Inf,333.83732016879253,G,3769
0.1,0.1.2,Inf,348.10175119156895,G,3769
0.2,0.2.1,0.01,1588.932906254281,G,3769
0.2,0.2.2,0.007,2150.076255879387,G,3769
0.3,0.3.1,0.004,2029.1559078593905,F,3769
0.3,0.3.2,0.004,2703.9462173458987,G,3769
0.3,0.3.3,0.002,3082.2541287117315,G,3769
0.1.1,0.1.1.1,0.014,415.32111861568393,H,3769
0.1.1,0.1.1.2,0.007,476.04491706403485,F,3769
0.1.1,0.1.1.3,0.002,881.7514464269882,H,3769
0.1.1,0.1.1.4,Inf,2076.3344762267807,H,3769
0.1.2,0.1.2.1,Inf,599.29531638892,G,3769
0.2.1,0.2.1.1,0.019,1626.9292390139024,G,3769
0.2.2,0.2.2.1,0.003,4038.483621600254,G,3769
0.3.1,0.3.1.1,0.002,3439.07511923487,F,3769
0.3.2,0.3.2.1,0.01,3094.0999355815507,F,3769
0.3.2,0.3.2.2,0.0,3916.4496072349107,G,3769
0.3.3,0.3.3.1,0.002,3538.199868061521,G,3769
0.3.3,0.3.3.2,0.013,3613.2601071357494,G,3769
0.1.1.1,0.1.1.1.1,0.005,2205.4533210426694,F,3769
0.2.1.1,0.2.1.1.1,0.013,2380.430479493002,G,3769
0.2.1.1,0.2.1.1.2,0.008,2552.5574553126858,G,3769
0.2.1.1,0.2.1.1.3,0.003,2899.6211058219656,G,3769
0.2.1.1,0.2.1.1.4,0.004,4039.3964143670537,G,3769
0.2.2.1,0.2.2.1.1,0.005,4779.266739666836,G,3769
0.2.2.1,0.2.2.1.2,0.002,5340.915592062744,G,3769
0.3.2.1,0.3.2.1.1,0.002,3311.084611948467,F,3769
0.3.2.1,0.3.2.1.2,0.0,4288.348109641094,F,3769
0.3.2.2,0.3.2.2.1,0.001,3979.4963883565697,G,3769
0.1.1.1.1,0.1.1.1.1.1,Inf,2865.688283024935,F,3769
0.2.1.1.1,0.2.1.1.1.1,Inf,3216.256505533627,F,3769
0.2.2.1.2,0.2.2.1.2.1,0.004,5422.50336102134,G,3769
0.2.2.1.2,0.2.2.1.2.2,0.006,5620.988445003903,F,3769
0.3.2.1.1,0.3.2.1.1.1,0.002,3903.2964562136635,G,3769
0.2.2.1.2.2,0.2.2.1.2.2.1,0.0,5896.205411869134,G,3769
0.2.2.1.2.2,0.2.2.1.2.2.2,0.003,5909.09814714041,G,3769
0.3.2.1.1.1,0.3.2.1.1.1.1,0.0,4894.244618778422,G,3769
0,0.1,0.0,428.29488324893885,G,3770
0,0.1,0.013,22.51534732657124,G,3771
0,0.2,0.006,242.8186248601485,G,3771
0,0.3,0.013,651.8982768250108,H,3771
0.2,0.2.1,0.01,586.4407993785654,G,3771
0.2.1,0.2.1.1,0.006,747.6834446869967,G,3771
0.2.1,0.2.1.2,0.003,758.5217576816568,G,3771
0.2.1,0.2.1.3,0.005,875.7488143422929,G,3771
0.2.1.1,0.2.1.1.1,0.009,861.7583352090928,G,3771
0.2.1.2,0.2.1.2.1,0.005,1553.6715682473123,G,3771
0.2.1.1.1,0.2.1.1.1.1,0.0,1243.883377251955,G,3771
0.2.1.1.1,0.2.1.1.1.2,0.001,1673.1882652413124,H,3771
0,0.1,Inf,1764.1283464242497,G,3772
0,0.2,Inf,1886.3612957767032,G,3772
0,0.3,Inf,2490.879186714172,G,3772
0,0.4,Inf,3217.556986208977,G,3772
0,0.5,Inf,4222.375542834908,G,3772
0.3,0.3.1,0.0,2584.651474335138,G,3772
0.5,0.5.1,0.001,4568.468062748307,G,3772
0.5.1,0.5.1.1,0.006,4842.708488877014,F,3772
0.5.1.1,0.5.1.1.1,0.013,5820.699373873264,F,3772
0.5.1.1.1,0.5.1.1.1.1,0.005,5877.671627845531,F,3772
0.5.1.1.1,0.5.1.1.1.2,0.009,5933.718938061496,H,3772
0,0.1,0.0,140.5432207633949,G,3773
0,0.2,0.002,538.5989425330717,G,3773
0.2,0.2.1,0.011,1683.1738494964773,G,3773
0.2.1,0.2.1.1,0.005,3010.4511189573705,G,3773
0.2.1,0.2.1.2,0.001,4328.186228228825,G,3773
0.2.1.1,0.2.1.1.1,0.003,3172.266791845476,G,3773
0.2.1.1.1,0.2.1.1.1.1,0.0,3200.10069053872,G,3773
0.2.1.1.1.1,0.2.1.1.1.1.1,0.001,3292.0740241192007,F,3773
0,0.1,0.005,1483.4010094004218,G,3775
0.1,0.1.1,0.009,1947.8750550730424,G,3775
0.1,0.1.2,0.003,3395.4500493102128,G,3775
0.1,0.1.3,0.0,3521.107084253298,G,3775
0.1.1,0.1.1.1,Inf,1953.3245764707808,H,3775
0.1.1,0.1.1.2,0.016,2160.534941742602,H,3775
0.1.1,0.1.1.3,0.014,2568.2549449189487,G,3775
0.1.1,0.1.1.4,0.004,3193.061666346358,G,3775
0.1.1,0.1.1.5,0.003,3379.496054812143,G,3775
0.1.1,0.1.1.6,0.006,4191.683203081147,G,3775
0.1.1.1,0.1.1.1.1,Inf,2048.340720223959,H,3775
0.1.1.1,0.1.1.1.2,Inf,2125.204275161239,H,3775
0.1.1.1,0.1.1.1.3,Inf,2639.71854675663,G,3775
0.1.1.1,0.1.1.1.4,Inf,5766.466914148446,G,3775
0.1.1.2,0.1.1.2.1,0.003,2524.4517423831553,H,3775
0.1.1.3,0.1.1.3.1,0.003,4566.295192652755,G,3775
0.1.1.1.2,0.1.1.1.2.1,0.006,2481.7119263121112,G,3775
0.1.1.1.2,0.1.1.1.2.2,0.009,2539.0713385852127,G,3775
0.1.1.1.2,0.1.1.1.2.3,0.002,3246.432817070886,H,3775
0.1.1.1.4,0.1.1.1.4.1,0.01,6437.432057256665,F,3775
0.1.1.1.4,0.1.1.1.4.2,0.005,7011.853364486927,G,3775
0.1.1.1.2.1,0.1.1.1.2.1.1,0.006,3014.641256701336,G,3775
0.1.1.1.2.2,0.1.1.1.2.2.1,0.003,2646.1755907168535,G,3775
0.1.1.1.2.2,0.1.1.1.2.2.2,0.006,3116.5763003820794,G,3775
0.1.1.1.2.3,0.1.1.1.2.3.1,0.014,4863.197198624515,F,3775
0.1.1.1.4.1,0.1.1.1.4.1.1,Inf,7870.748972020391,G,3775
0.1.1.1.4.2,0.1.1.1.4.2.1,0.007,7750.595784023866,G,3775
0.1.1.1.4.2,0.1.1.1.4.2.2,0.003,10487.658729264242,G,3775
0,0.1,Inf,484.4101887268219,G,3777
0.1,0.1.1,Inf,544.3523463559832,F,3777
0.1,0.1.2,Inf,2900.195870818953,G,3777
0.1.1,0.1.1.1,0.005,1465.0364006078596,F,3777
0.1.2,0.1.2.1,0.004,3075.2653265171007,G,3777
0,0.1,0.003,534.7998374491539,G,3778
0,0.1,Inf,49.959582212916736,G,3779
0,0.2,0.001,1762.5739271186706,G,3779
0,0.1,0.006,326.61670090740216,F,3780
0,0.2,0.001,360.5333321617167,G,3780
0.2,0.2.1,0.003,456.1379141336318,F,3780
0.2,0.2.2,0.0,543.130802573223,G,3780
0.2.2,0.2.2.1,0.004,701.5189226881316,G,3780
0.2.2,0.2.2.2,0.011,780.5580050558474,G,3780
0.2.2,0.2.2.3,0.009,795.0399822612716,G,3780
0.2.2.1,0.2.2.1.1,0.004,1214.552533558843,G,3780
0.2.2.2,0.2.2.2.1,0.004,2826.483291037224,G,3780
0.2.2.2.1,0.2.2.2.1.1,0.004,2913.4625044851336,G,3780
0.2.2.2.1.1,0.2.2.2.1.1.1,Inf,3075.2910289576353,H,3780
0,0.1,0.01,299.0684690412981,G,3782
0.1,0.1.1,0.015,530.5312490265461,F,3782
0.1,0.1.2,0.009,759.3379868872322,F,3782
0.1,0.1.3,Inf,2593.470380341069,F,3782
0.1.3,0.1.3.1,Inf,2997.3837424107674,F,3782
0.1.3,0.1.3.2,Inf,3042.030411479021,G,3782
0.1.3,0.1.3.3,Inf,4227.023054086506,F,3782
0.1.3.1,0.1.3.1.1,0.01,3002.7135942752543,F,3782
0.1.3.1,0.1.3.1.2,0.005,3472.147313694548,H,3782
0.1.3.2,0.1.3.2.1,0.005,3758.2511657046853,F,3782
0.1.3.2,0.1.3.2.2,0.007,4290.35129941698,G,3782
0.1.3.1.1,0.1.3.1.1.1,0.004,3307.313295570824,G,3782
0.1.3.1.1,0.1.3.1.1.2,0.003,3581.103122548942,G,3782
0.1.3.1.1,0.1.3.1.1.3,0.0,5175.3292962861615,F,3782
0.1.3.2.1,0.1.3.2.1.1,0.006,4476.643071957685,F,3782
0.1.3.1.1.3,0.1.3.1.1.3.1,0.004,5900.831581257366,F,3782
0.1.3.2.1.1,0.1.3.2.1.1.1,0.011,4541.74669800028,F,3782
0.1.3.2.1.1,0.1.3.2.1.1.2,0.004,4651.871556405052,G,3782
0,0.1,0.001,170.276898453438,G,3783
0,0.1,0.002,95.21601990601076,F,3784
0,0.2,0.006,603.3529721340986,F,3784
0.2,0.2.1,0.003,2706.0833440273186,F,3784
0,0.1,0.003,1796.626160859967,F,3785
0,0.1,0.001,1215.2721177661683,F,3787
0.1,0.1.1,0.002,1682.1419339146798,F,3787
0,0.1,0.0,112.49993738653507,G,3788
0,0.2,0.0,381.36743781305904,G,3788
0,0.1,0.012,922.4984138880998,G,3792
0.1,0.1.1,0.004,1645.8148788283113,F,3792
0.1,0.1.2,0.003,1700.4953842030409,G,3792
0.1.2,0.1.2.1,0.004,2180.808301267981,G,3792
0,0.1,0.002,192.7474673892649,G,3797
0.1,0.1.1,0.008,433.46639866057774,G,3797
0.1,0.1.2,0.006,1989.1991244187327,G,3797
0.1.2,0.1.2.1,0.003,2099.59088690447,G,3797
0,0.1,0.019,307.9596245523804,G,3799
0,0.2,0.002,684.0691917036254,G,3799
0.1,0.1.1,0.009,620.6156064735314,F,3799
0.1,0.1.2,0.002,671.8896372475984,G,3799
0.1,0.1.3,0.007,1294.650834017389,G,3799
0.1,0.1.4,0.024,1402.0680091135139,F,3799
0.1.3,0.1.3.1,0.002,1406.0130342125658,G,3799
0.1.3,0.1.3.2,0.005,1614.6566826942717,G,3799
0.1.4,0.1.4.1,0.01,1565.1804840317157,H,3799
0.1.4,0.1.4.2,0.008,2602.3506529750357,F,3799
0.1.4,0.1.4.3,0.007,2966.039521817117,H,3799
0.1.4,0.1.4.4,0.003,4620.050076441526,F,3799
0.1.4.2,0.1.4.2.1,0.001,2904.3834065651736,G,3799
0.1.4.3,0.1.4.3.1,0.003,3063.7962507016723,H,3799
0.1.4.4,0.1.4.4.1,0.009,4719.912576979199,F,3799
0,0.1,Inf,939.6136529848338,F,3800
0,0.2,Inf,1114.6569308150727,F,3800
0,0.1,0.008,167.01279325770432,F,3801
0,0.2,0.003,1723.1336747646203,G,3801
0,0.3,0.006,1919.2354017419239,G,3801
0.1,0.1.1,0.005,360.4561306774298,G,3801
0.1,0.1.2,0.004,762.4205443790894,F,3801
0.1,0.1.3,0.0,1591.1679089779075,G,3801
0.2,0.2.1,0.012,1794.412523271933,F,3801
0.3,0.3.1,0.003,2386.0556692605146,F,3801
0.3,0.3.2,0.007,2474.870999489392,G,3801
0.1.2,0.1.2.1,Inf,829.5618807262114,F,3801
0.3.2,0.3.2.1,0.007,2484.010792809516,F,3801
0.1.2.1,0.1.2.1.1,Inf,1957.0283323220392,F,3801
0.3.2.1,0.3.2.1.1,0.007,3139.646601301343,F,3801
0.3.2.1.1,0.3.2.1.1.1,0.001,3318.335517750139,F,3801
0,0.1,0.01,1052.995075280709,F,3803
0.1,0.1.1,0.002,1820.9926244515111,F,3803
0.1.1,0.1.1.1,0.005,2112.0762148677136,F,3803
0,0.1,0.011,38.4032087545457,G,3808
0,0.2,0.011,434.5978693284289,G,3808
0.1,0.1.1,0.0,142.01157354942524,G,3808
0.2,0.2.1,0.009,530.0143866466394,G,3808
0.2.1,0.2.1.1,0.004,1178.0425815857545,G,3808
0.2.1,0.2.1.2,0.004,1355.5532794347275,G,3808
0.2.1,0.2.1.3,0.005,1435.7164967746926,F,3808
0.2.1.3,0.2.1.3.1,0.009,2158.4850585331747,H,3808
0,0.1,0.009,1314.8582442050142,G,3810
0.1,0.1.1,0.007,1339.7191517842218,G,3810
0.1,0.1.2,0.0,3462.027839750408,G,3810
0,0.1,0.009,89.40387435505585,G,3813
0,0.2,0.006,1062.216601112152,G,3813
0,0.3,Inf,1734.2695029387762,G,3813
0.1,0.1.1,0.004,1019.9980471302101,G,3813
0.2,0.2.1,0.004,1949.8137129511958,G,3813
0.2.1,0.2.1.1,0.003,2185.108020897682,G,3813
0.2.1.1,0.2.1.1.1,0.006,2459.1118400750156,G,3813
0,0.1,0.011,1104.2165647118827,G,3814
0,0.1,0.004,111.08538996695135,G,3815
0.1,0.1.1,0.0,558.9301592104778,G,3815
0.1.1,0.1.1.1,0.006,616.155097621855,H,3815
0,0.1,0.003,69.72787186685517,G,3816
0.1,0.1.1,0.001,1343.4199744115513,F,3816
0.1.1,0.1.1.1,Inf,1730.8252556625584,F,3816
0.1.1,0.1.1.2,0.002,1986.2385624253595,F,3816
0.1.1.2,0.1.1.2.1,Inf,3132.6227880496067,G,3816
0.1.1.2,0.1.1.2.2,0.002,3294.6961804902003,G,3816
0.1.1.2.1,0.1.1.2.1.1,Inf,3262.7577632563775,G,3816
0.1.1.2.1,0.1.1.2.1.2,Inf,3762.1987705421157,F,3816
0.1.1.2.2,0.1.1.2.2.1,0.0,3668.148517840324,F,3816
0.1.1.2.1.1,0.1.1.2.1.1.1,0.004,3657.954918503746,G,3816
0,0.1,0.014,134.29239668943103,F,3821
0,0.2,0.013,177.07996874739774,F,3821
0.1,0.1.1,0.008,572.1140345519079,F,3821
0.1,0.1.2,0.004,2743.856828766737,F,3821
0.2,0.2.1,0.011,418.5088211024499,F,3821
0,0.1,0.001,12.615919500361295,G,3822
0.1,0.1.1,0.005,713.9825304733081,G,3822
0,0.1,0.003,649.9224645775229,G,3823
0,0.2,0.0,1661.4528536389173,G,3823
0.1,0.1.1,0.006,1263.1172742202423,G,3823
0.1.1,0.1.1.1,0.001,1432.529268770436,G,3823
0,0.1,Inf,359.61929557772334,F,3824
0,0.2,Inf,608.4307994271925,F,3824
0,0.3,Inf,3351.6008137507056,G,3824
0,0.4,Inf,4337.697256054579,G,3824
0.1,0.1.1,0.012,398.5612683148769,F,3824
0.1,0.1.2,0.014,518.4636331358365,F,3824
0.3,0.3.1,0.013,4095.4922314982923,G,3824
0.3.1,0.3.1.1,0.009,5593.710261150573,G,3824
0.3.1,0.3.1.2,0.0,6655.582309972653,G,3824
0,0.1,0.002,1050.7754706395112,F,3825
0.1,0.1.1,0.007,1119.0187959764594,G,3825
0.1,0.1.2,0.002,1459.6302734353894,G,3825
0,0.1,Inf,1794.418992973536,G,3834
0,0.1,Inf,1092.2461518351386,F,3835
0,0.2,Inf,2483.200728777272,G,3835
0.1,0.1.1,0.009,2638.120427319059,F,3835
0.2,0.2.1,0.012,2792.617724647785,G,3835
0.2,0.2.2,0.015,2957.2655256424305,H,3835
0.2,0.2.3,0.002,6191.1857405207875,G,3835
0,0.1,0.0,47.96773098391374,G,3836
0.1,0.1.1,0.003,79.76600216204439,G,3836
0.1.1,0.1.1.1,0.015,564.6167618962414,F,3836
0.1.1.1,0.1.1.1.1,0.031,661.815878854797,G,3836
0.1.1.1,0.1.1.1.2,0.015,1250.6082255278689,F,3836
0.1.1.1,0.1.1.1.3,0.017,1295.4794839297354,G,3836
0.1.1.1,0.1.1.1.4,0.014,2851.1463887331097,H,3836
0.1.1.1,0.1.1.1.5,0.01,3395.0019608187545,F,3836
0.1.1.1,0.1.1.1.6,0.017,4865.453842199418,F,3836
0.1.1.1,0.1.1.1.7,0.009,4992.072742352589,G,3836
0.1.1.1.1,0.1.1.1.1.1,0.007,791.2487572584638,G,3836
0.1.1.1.4,0.1.1.1.4.1,0.005,3130.133740744084,H,3836
0.1.1.1.6,0.1.1.1.6.1,0.003,5829.035394185972,H,3836
0,0.1,0.01,397.2167624951111,H,3837
0,0.2,0.009,981.8055044034437,H,3837
0.1,0.1.1,0.008,697.3509285686192,H,3837
0.1,0.1.2,0.003,1801.6009816685662,H,3837
0,0.1,0.005,67.57606421433071,G,3839
0.1,0.1.1,0.006,847.6770014129967,G,3839
0.1,0.1.2,0.001,1196.9800769443357,G,3839
